phone,address,road_address,name,screen,region,screen_type
052-990-5533,울산광역시 남구 삼산동 1569-1 업스퀘어 6층,"울산광역시 남구 화합로 185, 6층 (삼산동, 업스퀘어)",더스크린울산삼산,5관,부산/대구/경상,2D
052-990-5533,울산광역시 남구 삼산동 1569-1 업스퀘어 8층,"울산광역시 남구 화합로 185, 8층 (삼산동, 업스퀘어)",더스크린울산삼산,6관,부산/대구/경상,2D
052-990-5533,울산광역시 남구 삼산동 1569-1 업스퀘어 8층,"울산광역시 남구 화합로 185, 8층 (삼산동, 업스퀘어)",더스크린울산삼산,7관,부산/대구/경상,2D
052-990-5533,울산광역시 남구 삼산동 1569-1 업스퀘어 8층,"울산광역시 남구 화합로 185, 8층 (삼산동, 업스퀘어)",더스크린울산삼산,8관,부산/대구/경상,2D
052-990-5533,울산광역시 남구 삼산동 1569-1 업스퀘어 8층,"울산광역시 남구 화합로 185, 8층 (삼산동, 업스퀘어)",더스크린울산삼산,9관,부산/대구/경상,2D
052-990-5533,울산광역시 남구 삼산동 1569-1 업스퀘어 8층,"울산광역시 남구 화합로 185, 8층 (삼산동, 업스퀘어)",더스크린울산삼산,10관,부산/대구/경상,2D
,서울특별시 노원구 중계동 509-2 홈플러스,"서울특별시 노원구 동일로204가길 12 (중계동, 홈플러스)",더스크린 중계,7관,서울,2D
,서울특별시 노원구 중계동 509-2 홈플러스,"서울특별시 노원구 동일로204가길 12 (중계동, 홈플러스)",더스크린 중계,1관,서울,2D
,서울특별시 노원구 중계동 509-2 홈플러스,"서울특별시 노원구 동일로204가길 12 (중계동, 홈플러스)",더스크린 중계,2관,서울,2D
,서울특별시 노원구 중계동 509-2 홈플러스,"서울특별시 노원구 동일로204가길 12 (중계동, 홈플러스)",더스크린 중계,3관,서울,2D
,서울특별시 노원구 중계동 509-2 홈플러스,"서울특별시 노원구 동일로204가길 12 (중계동, 홈플러스)",더스크린 중계,4관,서울,2D
,서울특별시 노원구 중계동 509-2 홈플러스,"서울특별시 노원구 동일로204가길 12 (중계동, 홈플러스)",더스크린 중계,5관,서울,2D
,서울특별시 노원구 중계동 509-2 홈플러스,"서울특별시 노원구 동일로204가길 12 (중계동, 홈플러스)",더스크린 중계,6관,서울,2D
053-600-2101,대구광역시 중구 동성로2가 88-22,대구광역시 중구 동성로 39 (동성로2가),더스크린대구한일,3관,부산/대구/경상,2D
053-600-2101,대구광역시 중구 동성로2가 88-22,대구광역시 중구 동성로 39 (동성로2가),더스크린대구한일,4관,부산/대구/경상,2D
053-600-2101,대구광역시 중구 동성로2가 88-22,대구광역시 중구 동성로 39 (동성로2가),더스크린대구한일,5관,부산/대구/경상,2D
053-600-2101,대구광역시 중구 동성로2가 88-22,대구광역시 중구 동성로 39 (동성로2가),더스크린대구한일,1관,부산/대구/경상,2D
053-600-2101,대구광역시 중구 동성로2가 88-22,대구광역시 중구 동성로 39 (동성로2가),더스크린대구한일,2관,부산/대구/경상,2D
070-7016-3451,경기도 고양시 일산동구 백석동 1242 고양종합터미날  5층,경기도 고양시 일산동구 중앙로 1036 (백석동),더스크린고양백석,4관,경기,2D
070-7016-3451,경기도 고양시 일산동구 백석동 1242 고양종합터미날  5층,경기도 고양시 일산동구 중앙로 1036 (백석동),더스크린고양백석,7관,경기,2D
070-7016-3451,경기도 고양시 일산동구 백석동 1242 고양종합터미날  5층,경기도 고양시 일산동구 중앙로 1036 (백석동),더스크린고양백석,6관,경기,2D
070-7016-3451,경기도 고양시 일산동구 백석동 1242 고양종합터미날  5층,경기도 고양시 일산동구 중앙로 1036 (백석동),더스크린고양백석,2관,경기,2D
070-7016-3451,경기도 고양시 일산동구 백석동 1242 고양종합터미날  5층,경기도 고양시 일산동구 중앙로 1036 (백석동),더스크린고양백석,5관,경기,2D
070-7016-3451,경기도 고양시 일산동구 백석동 1242 고양종합터미날  5층,경기도 고양시 일산동구 중앙로 1036 (백석동),더스크린고양백석,1관,경기,2D
070-7016-3451,경기도 고양시 일산동구 백석동 1242 고양종합터미날  5층,경기도 고양시 일산동구 중앙로 1036 (백석동),더스크린고양백석,3관,경기,2D
,인천광역시 연수구 동춘동 926 스퀘어원 4층,"인천광역시 연수구 청능대로 210, 4층 (동춘동, 스퀘어원)",더스크린 인천연수,1관,인천,2D
,인천광역시 연수구 동춘동 926 스퀘어원 4층,"인천광역시 연수구 청능대로 210, 4층 (동춘동, 스퀘어원)",더스크린 인천연수,2관,인천,2D
,인천광역시 연수구 동춘동 926 스퀘어원 4층,"인천광역시 연수구 청능대로 210, 4층 (동춘동, 스퀘어원)",더스크린 인천연수,3관,인천,2D
,인천광역시 연수구 동춘동 926 스퀘어원 4층,"인천광역시 연수구 청능대로 210, 4층 (동춘동, 스퀘어원)",더스크린 인천연수,4관,인천,2D
,인천광역시 연수구 동춘동 926 스퀘어원 4층,"인천광역시 연수구 청능대로 210, 4층 (동춘동, 스퀘어원)",더스크린 인천연수,5관,인천,2D
,인천광역시 연수구 동춘동 926 스퀘어원 4층,"인천광역시 연수구 청능대로 210, 4층 (동춘동, 스퀘어원)",더스크린 인천연수,6관,인천,2D
02-6137-5042,서울특별시 영등포구 여의도동 23,"서울특별시 영등포구 국제금융로 10, B3층 (여의도동, IFC)",더스크린여의도,6관,서울,2D
02-6137-5042,서울특별시 영등포구 여의도동 23,"서울특별시 영등포구 국제금융로 10, B3층 (여의도동, IFC)",더스크린여의도,3관,서울,2D
02-6137-5042,서울특별시 영등포구 여의도동 23,"서울특별시 영등포구 국제금융로 10, B3층 (여의도동, IFC)",더스크린여의도,1관,서울,2D
02-6137-5042,서울특별시 영등포구 여의도동 23,"서울특별시 영등포구 국제금융로 10, B3층 (여의도동, IFC)",더스크린여의도,7관,서울,CINE
02-6137-5042,서울특별시 영등포구 여의도동 23,"서울특별시 영등포구 국제금융로 10, B3층 (여의도동, IFC)",더스크린여의도,9관,서울,2D
02-6137-5042,서울특별시 영등포구 여의도동 23,"서울특별시 영등포구 국제금융로 10, B3층 (여의도동, IFC)",더스크린여의도,2관,서울,2D
031-8082-0930,경기도 의정부시 의정부동 168-54 신세계백화점 10층,"경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)",더스크린 의정부,2관,경기,2D
031-8082-0930,경기도 의정부시 의정부동 168-54 신세계백화점 10층,"경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)",더스크린 의정부,3관,경기,2D
031-8082-0930,경기도 의정부시 의정부동 168-54 신세계백화점 10층,"경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)",더스크린 의정부,4관,경기,2D
031-8082-0930,경기도 의정부시 의정부동 168-54 신세계백화점 10층,"경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)",더스크린 의정부,5관,경기,2D
031-8082-0930,경기도 의정부시 의정부동 168-54 신세계백화점 10층,"경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)",더스크린 의정부,6관,경기,2D
031-8082-0930,경기도 의정부시 의정부동 168-54 신세계백화점 10층,"경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)",더스크린 의정부,7관,경기,2D
031-8082-0930,경기도 의정부시 의정부동 168-54 신세계백화점 10층,"경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)",더스크린 의정부,8관,경기,2D
031-8082-0930,경기도 의정부시 의정부동 168-54 신세계백화점 10층,"경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)",더스크린 의정부,1관,경기,2D
,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 4층 (수유동)",더스크린 수유,1관,서울,2D
,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 8층 (수유동)",더스크린 수유,9관,서울,2D
,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 8층 (수유동)",더스크린 수유,8관,서울,2D
,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 8층 (수유동)",더스크린 수유,7관,서울,2D
,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 4층 (수유동)",더스크린  수유,2관,서울,2D
,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 4층 (수유동)",더스크린 수유,3관,서울,2D
,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 6층 (수유동)",더스크린 수유,6관,서울,2D
,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 6층 (수유동)",더스크린 수유,5관,서울,2D
,서울특별시 강북구 수유동 168-12,"서울특별시 강북구 도봉로 399, 6층 (수유동)",더스크린 수유,4관,서울,2D
042-623-6181,대전광역시 동구 용전동 68-2 대전복합터미널 동관 3~4층,"대전광역시 동구 동서대로1695번길 30 (용전동, 대전복합터미널 동관 3~4층)",더스크린대전터미널,1관,대전/충청/세종,2D
042-623-6181,대전광역시 동구 용전동 68-2 대전복합터미널 동관 3~4층,"대전광역시 동구 동서대로1695번길 30 (용전동, 대전복합터미널 동관 3~4층)",더스크린대전터미널,IMAX관,대전/충청/세종,IMAX
042-623-6181,대전광역시 동구 용전동 68-2 대전복합터미널 동관 3~4층,"대전광역시 동구 동서대로1695번길 30 (용전동, 대전복합터미널 동관 3~4층)",더스크린 대전터미널,4DX관,대전/충청/세종,4DX
042-623-6181,대전광역시 동구 용전동 68-2 대전복합터미널 동관 3~4층,"대전광역시 동구 동서대로1695번길 30 (용전동, 대전복합터미널 동관 3~4층)",더스크린대전터미널,SCREENX관,대전/충청/세종,SCREENX
042-623-6181,대전광역시 동구 용전동 68-2 대전복합터미널 동관 3~4층,"대전광역시 동구 동서대로1695번길 30 (용전동, 대전복합터미널 동관 3~4층)",더스크린대전터미널,5관,대전/충청/세종,2D
042-623-6181,대전광역시 동구 용전동 68-2 대전복합터미널 동관 3~4층,"대전광역시 동구 동서대로1695번길 30 (용전동, 대전복합터미널 동관 3~4층)",더스크린대전터미널,6관,대전/충청/세종,2D
042-623-6181,대전광역시 동구 용전동 68-2 대전복합터미널 동관 3~4층,"대전광역시 동구 동서대로1695번길 30 (용전동, 대전복합터미널 동관 3~4층)",더스크린대전터미널,7관,대전/충청/세종,2D
1544-1122,충청남도 홍성군 홍성읍 고암리 1042,충청남도 홍성군 홍성읍 조양로247번길 9,더스크린 홍성,1관,대전/충청/세종,2D
1544-1122,충청남도 홍성군 홍성읍 고암리 1042,충청남도 홍성군 홍성읍 조양로247번길 9,더스크린 홍성,2관,대전/충청/세종,2D
1544-1122,충청남도 홍성군 홍성읍 고암리 1042,충청남도 홍성군 홍성읍 조양로247번길 9,더스크린 홍성,3관,대전/충청/세종,2D
1544-1122,충청남도 홍성군 홍성읍 고암리 1042,충청남도 홍성군 홍성읍 조양로247번길 9,더스크린 홍성,4관,대전/충청/세종,2D
053-222-6600,대구광역시 수성구 대흥동 504 B2F,대구광역시 수성구 유니버시아드로 140 (대흥동),더스크린대구스타디움,10관,부산/대구/경상,2D
053-428-9368,대구광역시 중구 계산동2가 200,대구광역시 중구 달구벌대로 2077 (계산동2가),더스크린대구현대,1관,부산/대구/경상,2D
053-428-9368,대구광역시 중구 계산동2가 200,대구광역시 중구 달구벌대로 2077 (계산동2가),더스크린대구현대,2관,부산/대구/경상,2D
053-428-9368,대구광역시 중구 계산동2가 200,대구광역시 중구 달구벌대로 2077 (계산동2가),더스크린대구현대,3관,부산/대구/경상,2D
053-428-9368,대구광역시 중구 계산동2가 200,대구광역시 중구 달구벌대로 2077 (계산동2가),더스크린대구현대,4관,부산/대구/경상,2D
053-428-9368,대구광역시 중구 계산동2가 200,대구광역시 중구 달구벌대로 2077 (계산동2가),더스크린대구현대,5관,부산/대구/경상,2D
053-428-9368,대구광역시 중구 계산동2가 200,대구광역시 중구 달구벌대로 2077 (계산동2가),더스크린대구현대,6관,부산/대구/경상,2D
02-371-6505,광주광역시 서구 치평동 1218-1,광주광역시 서구 시청로 67 (치평동),더스크린광주상무,1관,광주/전라,2D
02-371-6505,광주광역시 서구 치평동 1218-1,광주광역시 서구 시청로 67 (치평동),더스크린광주상무,3관,광주/전라,2D
02-371-6505,광주광역시 서구 치평동 1218-1,광주광역시 서구 시청로 67 (치평동),더스크린광주상무,4관,광주/전라,2D
02-371-6505,광주광역시 서구 치평동 1218-1,광주광역시 서구 시청로 67 (치평동),더스크린광주상무,5관,광주/전라,2D
02-371-6505,광주광역시 서구 치평동 1218-1,광주광역시 서구 시청로 67 (치평동),더스크린광주상무,6관,광주/전라,2D
02-371-6505,광주광역시 서구 치평동 1218-1,광주광역시 서구 시청로 67 (치평동),더스크린광주상무,7관,광주/전라,2D
02-371-6505,광주광역시 서구 치평동 1218-1,광주광역시 서구 시청로 67 (치평동),더스크린광주상무,8관,광주/전라,2D
02-371-6505,광주광역시 서구 치평동 1218-1,광주광역시 서구 시청로 67 (치평동),더스크린광주상무,9관,광주/전라,2D
02-371-6505,광주광역시 서구 치평동 1218-1,광주광역시 서구 시청로 67 (치평동),더스크린광주상무,10관,광주/전라,2D
02-371-6505,광주광역시 서구 치평동 1218-1,광주광역시 서구 시청로 67 (치평동),더스크린광주상무,2관,광주/전라,2D
,경기도 화성시 반송동 96 메타폴리스 A동,"경기도 화성시 동탄중앙로 220, A동 (반송동,메타폴리스)",더스크린 동탄,4관,경기,2D
,경기도 화성시 반송동 96 메타폴리스 A동,"경기도 화성시 동탄중앙로 220, A동 (반송동,메타폴리스)",더스크린 동탄,5관,경기,2D
,경기도 화성시 반송동 96 메타폴리스 A동,"경기도 화성시 동탄중앙로 220, A동 (반송동,메타폴리스)",더스크린동탄,6관,경기,2D
,경기도 화성시 반송동 96 메타폴리스 A동,"경기도 화성시 동탄중앙로 220, A동 (반송동,메타폴리스)",더스크린 동탄,IMAX관,경기,IMAX
,경기도 화성시 반송동 96 메타폴리스 A동,"경기도 화성시 동탄중앙로 220, A동 (반송동,메타폴리스)",더스크린 동탄,8관,경기,2D
03180155022,경기도 화성시 반송동 96 메타폴리스 A동,"경기도 화성시 동탄중앙로 220, A동 (반송동,메타폴리스)",더스크린 동탄,1관,경기,2D
,경기도 화성시 반송동 96 메타폴리스 A동,"경기도 화성시 동탄중앙로 220, A동 (반송동,메타폴리스)",더스크린 동탄,2관,경기,2D
,경기도 화성시 반송동 96 메타폴리스 A동,"경기도 화성시 동탄중앙로 220, A동 (반송동,메타폴리스)",더스크린동탄,3관,경기,2D
032-429-9255,인천광역시 남동구 논현동 646-2 4층,"인천광역시 남동구 논현로26번길 34, 4층 (논현동)",더스크린,인천논현1관,인천,2D
032-429-9255,인천광역시 남동구 논현동 646-2 4층,"인천광역시 남동구 논현로26번길 34, 4층 (논현동)",더스크린,인천논현2관,인천,2D
032-429-9255,인천광역시 남동구 논현동 646-2 4층,"인천광역시 남동구 논현로26번길 34, 4층 (논현동)",더스크린,인천논현3관,인천,2D
032-429-9255,인천광역시 남동구 논현동 646-2 4층,"인천광역시 남동구 논현로26번길 34, 4층 (논현동)",더스크린,인천논현4관,인천,2D
032-429-9255,인천광역시 남동구 논현동 646-2 4층,"인천광역시 남동구 논현로26번길 34, 4층 (논현동)",더스크린,인천논현5관,인천,2D
823-0000,경상북도 안동시 용상동 1426-1번지,경상북도 안동시 경동로 841 (용상동),더스크린 안동,2관,부산/대구/경상,2D
823-0000,경상북도 안동시 용상동 1426-1번지,경상북도 안동시 경동로 841 (용상동),더스크린 안동,1관,부산/대구/경상,2D
823-0000,경상북도 안동시 용상동 1426-1번지,경상북도 안동시 경동로 841 (용상동),더스크린 안동,4관,부산/대구/경상,2D
823-0000,경상북도 안동시 용상동 1426-1번지,경상북도 안동시 경동로 841 (용상동),더스크린 안동,3관,부산/대구/경상,2D
823-0000,경상북도 안동시 용상동 1426-1번지,경상북도 안동시 경동로 841 (용상동),더스크린 안동,5관,부산/대구/경상,2D
823-0000,경상북도 안동시 용상동 1426-1번지,경상북도 안동시 경동로 841 (용상동),더스크린 안동,6관,부산/대구/경상,2D
033-641-2746,강원특별자치도 강릉시 옥천동 189 7층,강원특별자치도 강릉시 경강로 2120 (옥천동),(주) 더스크린 강릉지점,1관,강원,2D
033-655-7288,강원특별자치도 강릉시 옥천동 189 7층,강원특별자치도 강릉시 경강로 2120 (옥천동),(주) 더스크린 강릉지점,2관,강원,2D
033-655-7288,강원특별자치도 강릉시 옥천동 189 7층,강원특별자치도 강릉시 경강로 2120 (옥천동),(주) 더스크린 강릉지점,3관,강원,2D
033-655-7288,강원특별자치도 강릉시 옥천동 189 7층,강원특별자치도 강릉시 경강로 2120 (옥천동),(주) 더스크린 강릉지점,4관,강원,2D
033-655-7288,강원특별자치도 강릉시 옥천동 189 7층,강원특별자치도 강릉시 경강로 2120 (옥천동),(주) 더스크린 강릉지점,5관,강원,2D
033-655-7288,강원특별자치도 강릉시 옥천동 189 7층,강원특별자치도 강릉시 경강로 2120 (옥천동),(주) 더스크린 강릉지점,6관,강원,2D
033-655-7288,강원특별자치도 강릉시 옥천동 189 7층,강원특별자치도 강릉시 경강로 2120 (옥천동),(주) 더스크린 강릉지점,7관,강원,2D
033-655-7288,강원특별자치도 강릉시 옥천동 189 7층,강원특별자치도 강릉시 경강로 2120 (옥천동),(주) 더스크린 강릉지점,8관,강원,2D
031-337-3421,경기도 용인시 처인구 김량장동 301-3번지 시네마일번가 5~8층,"경기도 용인시 처인구 금령로 86 (김량장동, 시네마일번가)",더스크린 용인,5관,경기,2D
031-337-3421,경기도 용인시 처인구 김량장동 301-3번지 시네마일번가 5~8층,"경기도 용인시 처인구 금령로 86 (김량장동,시네마일번가 5~8층)",더스크린 용인,6관,경기,2D
031-337-3421,경기도 용인시 처인구 김량장동 301-3번지 시네마일번가 5~8층,"경기도 용인시 처인구 금령로 86 (김량장동,시네마일번가 5~8층)",더스크린 용인,7관,경기,2D
031-337-3421,경기도 용인시 처인구 김량장동 301-3번지 시네마일번가 5~8층,"경기도 용인시 처인구 금령로 86 (김량장동,시네마일번가 5~8층)",더스크린 용인,8관,경기,2D
031-337-3421,경기도 용인시 처인구 김량장동 301-3번지 시네마일번가 5~8층,"경기도 용인시 처인구 금령로 86 (김량장동, 시네마일번가)",더스크린 용인,2관,경기,2D
031-337-3421,경기도 용인시 처인구 김량장동 301-3번지 시네마일번가 5~8층,"경기도 용인시 처인구 금령로 86 (김량장동, 시네마일번가 5~8층)",더스크린 용인,3관,경기,2D
031-337-3421,경기도 용인시 처인구 김량장동 301-3번지 시네마일번가 5~8층,"경기도 용인시 처인구 금령로 86 (김량장동, 시네마일번가)",더스크린 용인,4관,경기,2D
031-337-3421,경기도 용인시 처인구 김량장동 301-3번지 시네마일번가 5~8층,"경기도 용인시 처인구 금령로 86, 5~8층 (김량장동, 시네마일번가)",더스크린 용인,1관,경기,2D
2157-1100,서울특별시 송파구 문정동 516 가든파이브라이프영관 10층,"서울특별시 송파구 충민로 66 (문정동, 가든파이브라이프영관 10층)",더스크린 송파,6관,서울,2D
2157-1100,서울특별시 송파구 문정동 516 가든파이브라이프영관10층,"서울특별시 송파구 충민로 66 (문정동, 가든파이브라이프영관 10층)",더스크린 송파,4관,서울,2D
2157-1100,서울특별시 송파구 문정동 516 가든파이브라이프영관 10층,"서울특별시 송파구 충민로 66 (문정동, 가든파이브라이프영관 10층)",더스크린 송파,3관,서울,2D
2157-1100,서울특별시 송파구 문정동 516 가든파이브라이프영관 10층,"서울특별시 송파구 충민로 66 (문정동, 가든파이브라이프영관 10층)",더스크린 송파,1관,서울,2D
2157-1100,서울특별시 송파구 문정동 516 가든파이브라이프영관 10층,"서울특별시 송파구 충민로 66 (문정동, 가든파이브라이프영관 10층)",더스크린 송파,2관,서울,2D
042-273-7400,대전광역시 동구 가오동 557,대전광역시 동구 은어송로 72 (가오동),더스크린대전가오,5관,대전/충청/세종,2D
042-273-7400,대전광역시 동구 가오동 557,대전광역시 동구 은어송로 72 (가오동),더스크린대전가오,4관,대전/충청/세종,2D
042-273-7400,대전광역시 동구 가오동 557,대전광역시 동구 은어송로 72 (가오동),더스크린대전가오,3관,대전/충청/세종,2D
042-273-7400,대전광역시 동구 가오동 557,대전광역시 동구 은어송로 72 (가오동),더스크린대전가오,7관,대전/충청/세종,2D
042-273-7400,대전광역시 동구 가오동 557,대전광역시 동구 은어송로 72 (가오동),더스크린대전가오,2관,대전/충청/세종,2D
042-273-7400,대전광역시 동구 가오동 557,대전광역시 동구 은어송로 72 (가오동),더스크린대전가오,6관,대전/충청/세종,2D
042-273-7400,대전광역시 동구 가오동 557,대전광역시 동구 은어송로 72 (가오동),더스크린대전가오,1관,대전/충청/세종,2D
051-745-2883,부산광역시 해운대구 우동 1495 신세계백화점 8층,"부산광역시 해운대구 센텀남대로 35 (우동,신세계백화점 8층)",더스크린 센텀시티,5관,부산/대구/경상,2D
051-745-2883,부산광역시 해운대구 우동 1495 신세계백화점 8층,"부산광역시 해운대구 센텀남대로 35 (우동,신세계백화점 8층)",더스크린 센텀시티,6관,부산/대구/경상,2D
051-745-2883,부산광역시 해운대구 우동 1495 신세계백화점 8층,"부산광역시 해운대구 센텀남대로 35 (우동,신세계백화점 8층)",더스크린 센텀시티,7관,부산/대구/경상,2D
051-745-2883,부산광역시 해운대구 우동 1495 신세계백화점 8층,"부산광역시 해운대구 센텀남대로 35 (우동,신세계백화점 8층)",더스크린 센텀시티 CDC 스트레스리스,시네마관,부산/대구/경상,2D
051-745-2883,부산광역시 해운대구 우동 1495 신세계백화점 8층,"부산광역시 해운대구 센텀남대로 35 (우동,신세계백화점 8층)",더스크린 센텀시티 CDC,B관,부산/대구/경상,2D
051-745-2883,부산광역시 해운대구 우동 1495 신세계백화점 8층,"부산광역시 해운대구 센텀남대로 35 (우동,신세계백화점 8층)",더스크린센텀시티,4DX관,부산/대구/경상,4DX
051-745-2883,부산광역시 해운대구 우동 1495 신세계백화점 8층,"부산광역시 해운대구 센텀남대로 35 (우동,신세계백화점 8층)",더스크린 센텀시티,2관,부산/대구/경상,2D
051-745-2883,부산광역시 해운대구 우동 1495 신세계백화점 8층,"부산광역시 해운대구 센텀남대로 35 (우동,신세계백화점 8층)",더스크린 센텀시티,3관,부산/대구/경상,2D
051-745-2883,부산광역시 해운대구 우동 1495 신세계백화점 8층,"부산광역시 해운대구 센텀남대로 35 (우동,신세계백화점 8층)",더스크린 센텀시티,4관,부산/대구/경상,2D
,서울특별시 성동구 행당동 168-151 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",더스크린 왕십리,9관,서울,2D
,서울특별시 성동구 행당동 168-151 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",더스크린 왕십리,5관,서울,2D
,서울특별시 성동구 행당동 168-151 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",더스크린 왕십리,3관,서울,2D
,서울특별시 성동구 행당동 168-151 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",더스크린 왕십리,4관,서울,2D
,서울특별시 성동구 행당동 168-151 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",더스크린 왕십리,6관,서울,2D
,서울특별시 성동구 행당동 168-151 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",더스크린 왕십리,7관,서울,2D
,서울특별시 성동구 행당동 168-151 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",더스크린 왕십리,1관,서울,2D
,서울특별시 성동구 행당동 168-151 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",더스크린 왕십리,2관,서울,2D
,서울특별시 성동구 행당동 168-151 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",더스크린 왕십리,10관,서울,2D
,서울특별시 성동구 행당동 168-151 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 5층 (행당동)",더스크린 왕십리,8관,서울,2D
02-3415-6781,서울특별시 성북구 동선동1가 1-2,"서울특별시 성북구 동소문로 106, 11층 (동선동1가)",더스크린 성신여대입구,2관,서울,2D
02-3415-6781,서울특별시 성북구 동선동1가 1-2 유타,"서울특별시 성북구 동소문로 106, 11층 (동선동1가)",더스크린 성신여대입구,3관,서울,2D
055-600-5400,"경상남도 창원시 성산구 대원동 121 W224,W306,W401","경상남도 창원시 성산구 원이대로 320 (대원동,  W224,W306,W401)",더스크린창원더시티,1관,부산/대구/경상,2D
055-600-5400,"경상남도 창원시 성산구 대원동 121 W224,W306,W401","경상남도 창원시 성산구 원이대로 320 (대원동, W224,W306,W401)",더스크린창원더시티,2관,부산/대구/경상,2D
,"경상남도 창원시 성산구 대원동 121 W224,W306,W401","경상남도 창원시 성산구 원이대로 320 (대원동, W224,W306,W401)",더스크린창원더시티,3관,부산/대구/경상,2D
,"경상남도 창원시 성산구 대원동 121 W224,W306,401","경상남도 창원시 성산구 원이대로 320 (대원동, W224,W306,W401)",더스크린창원더시티,4관,부산/대구/경상,2D
,"경상남도 창원시 성산구 대원동 121 W224,W306,W401","경상남도 창원시 성산구 원이대로 320 (대원동, W224,W306,W401)",더스크린창원더시티,5관,부산/대구/경상,2D
,"경상남도 창원시 성산구 대원동 121 W224,W306,W401","경상남도 창원시 성산구 원이대로 320 (대원동, W224,W306,W401)",더스크린창원더시티,6관,부산/대구/경상,2D
031-436-4574,경기도 안산시 단원구 고잔동 725-1,경기도 안산시 단원구 광덕대로 194 (고잔동),더스크린안산,5관,경기,2D
031-436-4574,경기도 안산시 단원구 고잔동 725-1,경기도 안산시 단원구 광덕대로 194 (고잔동),더스크린안산,6관,경기,2D
031-436-4574,경기도 안산시 단원구 고잔동 725-1,경기도 안산시 단원구 광덕대로 194 (고잔동),더스크린안산,7관,경기,2D
031-436-4574,경기도 안산시 단원구 고잔동 725-1,경기도 안산시 단원구 광덕대로 194 (고잔동),더스크린안산,8관,경기,2D
031-436-4574,경기도 안산시 단원구 고잔동 725-1,경기도 안산시 단원구 광덕대로 194 (고잔동),더스크린안산,1관,경기,2D
031-436-4574,경기도 안산시 단원구 고잔동 725-1,경기도 안산시 단원구 광덕대로 194 (고잔동),더스크린안산,3관,경기,2D
031-436-4574,경기도 안산시 단원구 고잔동 725-1,경기도 안산시 단원구 광덕대로 194 (고잔동),더스크린안산,2관,경기,2D
033-269-7800,강원특별자치도 춘천시 퇴계동 1017 7층,강원특별자치도 춘천시 지석로 80 (퇴계동),더스크린,춘천3관,강원,2D
033-269-7800,강원특별자치도 춘천시 퇴계동 1017 7층,강원특별자치도 춘천시 지석로 80 (퇴계동),더스크린,춘천4관,강원,2D
033-269-7800,강원특별자치도 춘천시 퇴계동 1017 7층,강원특별자치도 춘천시 지석로 80 (퇴계동),더스크린,춘천5관,강원,2D
033-269-7800,강원특별자치도 춘천시 퇴계동 1017 7층,강원특별자치도 춘천시 지석로 80 (퇴계동),더스크린,춘천6관,강원,2D
033-269-7800,강원특별자치도 춘천시 퇴계동 1017 7층,강원특별자치도 춘천시 지석로 80 (퇴계동),더스크린,춘천7관,강원,2D
033-269-7800,강원특별자치도 춘천시 퇴계동 1017 7층,강원특별자치도 춘천시 지석로 80 (퇴계동),더스크린,춘천8관,강원,2D
033-269-7800,강원특별자치도 춘천시 퇴계동 1017 7층,강원특별자치도 춘천시 지석로 80 (퇴계동),더스크린,춘천10관,강원,2D
033-269-7800,강원특별자치도 춘천시 퇴계동 1017 7층,강원특별자치도 춘천시 지석로 80 (퇴계동),더스크린,춘천11관,강원,2D
033-269-7800,강원특별자치도 춘천시 퇴계동 1017 7층,강원특별자치도 춘천시 지석로 80 (퇴계동),더스크린,춘천12관,강원,2D
